,Station ID,EQ Datetime,EQ Id,EQ Longitude,EQ Latitude,EQ Depth,EQ Distance,EQ Magnitude,EQ Es
220,840,2013-02-17 01:32:08.369800,3141020,121.4656,24.3167,6.1432,47.407317,4.51,8.206077
221,840,2012-12-30 16:03:26.250000,3254236,120.953,23.443,3.4,79.123618,4.8,8.202587
222,840,2012-06-04 20:38:29.059900,3733338,122.242,24.233,52.2,79.47678,4.9,8.193764
223,840,2012-06-04 20:38:27.589900,3733337,122.2296,24.2072,40.8324,77.049243,4.84,8.178965
224,840,2012-08-17 20:20:01.970000,3555305,121.525,23.305,25.1,65.936517,4.7,8.152977
225,840,2013-01-04 03:29:57.630000,3242495,122.3965,23.9721,27.7,86.350476,4.8,8.084933
226,840,2013-03-07 08:07:21.980000,3096655,121.4616,24.334,7.0053,49.372685,4.45,8.07937
227,840,2012-12-30 16:03:26.789900,3254238,120.9318,23.4664,3.7385,79.190572,4.7,8.051686
228,840,2012-06-17 09:09:37.149800,3698091,121.6245,23.653,7.1079,28.203632,4.11,8.037647
229,840,2013-03-07 08:07:21.969800,3096653,121.57,24.321,10.0,47.130436,4.4,8.034273
230,840,2013-03-17 13:53:20.119900,3069802,120.923,23.705,12.8,67.362507,4.6,8.027759
231,840,2013-02-06 11:58:18.809900,3170289,121.5709,24.0939,19.3,21.932984,4.1,8.018773
232,840,2012-04-27 14:48:34.929800,3829522,121.7865,23.7832,41.2,27.133837,4.4,8.013736
233,840,2012-06-10 06:23:29.079900,3715904,121.7016,23.8909,35.6603,15.34888,4.26,8.011816
234,840,2012-04-27 14:48:34.589900,3829521,121.87,23.75,33.8,36.377069,4.4,8.008054
235,840,2013-03-07 08:07:21.980000,3096654,121.4616,24.334,7.0,49.372685,4.4,8.004383
236,840,2013-03-07 03:37:46.259900,3095624,121.444,24.343,7.9,50.708291,4.4,7.979427
237,840,2012-08-16 17:41:00.539900,3557309,121.5482,24.0325,25.6831,15.012659,4.07,7.958056
238,840,2012-06-17 18:52:09.750000,3699307,121.6234,23.6686,4.4736,26.503909,4.01,7.95618
239,840,2013-01-17 08:30:42.529900,3216651,122.0249,24.4154,12.6747,75.033127,4.61,7.952275
240,840,2013-03-07 03:37:46.259900,3095625,121.444,24.343,7.89,50.708291,4.38,7.949453
241,840,2012-06-17 18:52:09.750000,3699306,121.6234,23.6686,4.5,26.503909,4.0,7.941038
242,840,2012-12-11 10:32:04.690000,3293721,121.6636,24.0403,28.5389,19.58221,4.14,7.931568
243,840,2013-03-27 03:30:02.160000,3045953,121.048,23.888,18.2,51.128524,4.4,7.930861
244,840,2013-02-06 11:58:18.500000,3170288,121.53,24.09,24.5,21.508083,4.1,7.923529
245,840,2013-02-21 18:33:08.000000,3133310,121.45,24.293,9.9,45.151226,4.3,7.920268
246,840,2012-12-26 02:06:37.839900,3261748,122.5193,23.9444,30.652,98.580257,4.75,7.89734
247,840,2013-03-27 03:30:01.829900,3045951,121.0099,23.9288,15.6,55.092371,4.4,7.884321
248,840,2013-02-21 18:33:07.869900,3133308,121.458,24.3204,6.9,47.957382,4.3,7.879391
249,840,2012-08-15 00:24:02.470000,3558043,121.5544,23.7322,9.2,18.385202,3.8,7.874013
250,840,2013-02-06 11:58:18.809900,3170290,121.5709,24.0939,19.33,21.932984,4.0,7.868184
251,840,2013-01-04 03:29:57.630000,3242496,122.3965,23.9721,27.7106,86.350476,4.65,7.859902
252,840,2012-06-05 09:56:29.699800,3729321,122.26,24.1623,32.5,77.810827,4.6,7.848083
253,840,2012-06-14 16:21:58.769900,3706545,121.5761,23.7184,7.4,20.081692,3.8,7.839102
254,840,2013-01-03 14:00:16.019900,3245561,121.7812,23.9701,6.7,24.768777,3.9,7.831522
255,840,2012-06-05 09:56:30.670000,3729323,122.249,24.208,39.5,78.85505,4.6,7.809111
256,840,2013-01-03 14:00:16.019900,3245562,121.7812,23.9701,6.722,24.768777,3.88,7.801327
257,840,2012-06-14 16:19:30.279900,3706525,121.478,23.721,8.0,20.977699,3.8,7.797514
258,840,2012-06-14 16:19:30.279900,3706526,121.478,23.721,8.01,20.977699,3.8,7.797377
259,840,2012-06-14 18:25:59.670000,3707074,121.619,23.6678,4.0839,26.468463,3.9,7.794325
260,840,2013-01-04 03:29:56.479800,3242494,122.396,24.059,20.9,87.728877,4.6,7.78974
261,840,2012-12-31 07:51:43.689800,3251474,121.008,23.435,10.0,75.503747,4.5,7.786511
262,840,2012-06-05 09:56:29.699800,3729322,122.26,24.1623,32.4944,77.810827,4.55,7.773105
263,840,2012-12-29 11:06:26.929800,3256140,121.954,24.222,56.6,54.569983,4.5,7.75891
264,840,2013-03-07 07:57:14.809900,3096611,121.498,24.308,10.0,45.958108,4.2,7.755186
265,840,2012-09-04 02:57:54.670000,3509129,122.4638,23.9124,14.6,92.82732,4.6,7.754036
266,840,2012-06-20 08:55:21.640000,3691302,121.6844,24.0445,10.6,21.246577,3.8,7.748893
267,840,2012-06-14 16:19:12.079900,3706522,121.4904,23.7241,1.8967,20.237525,3.71,7.748887
268,840,2012-12-31 07:51:42.920000,3251472,120.9269,23.4512,4.3,80.62051,4.5,7.735875
269,840,2012-06-14 16:19:12.079900,3706521,121.4904,23.7241,1.9,20.237525,3.7,7.733874
270,840,2012-09-04 02:57:55.880000,3509131,122.488,24.002,20.6,95.945674,4.6,7.716377
271,840,2012-08-31 12:11:43.509900,3520431,121.068,24.606,32.2,92.747879,4.6,7.715968
272,840,2012-04-27 14:48:34.929800,3829523,121.7865,23.7832,41.2052,27.133837,4.19,7.698659
273,840,2012-07-17 01:58:15.470000,3622575,121.4937,23.9041,17.0,5.850688,3.6,7.690488
274,840,2013-03-07 07:57:14.109800,3096609,121.4744,24.3527,5.2,51.205364,4.2,7.676913
275,840,2012-12-05 08:45:41.519900,3306109,121.5172,23.7826,13.5536,13.226379,3.62,7.675345
276,840,2013-03-12 09:03:45.700000,3081586,121.8,24.35,47.4,56.312997,4.4,7.666168
277,840,2012-12-05 08:45:41.519900,3306108,121.5172,23.7826,13.6,13.226379,3.6,7.643822
278,840,2013-02-21 18:33:07.869900,3133309,121.458,24.3204,6.9195,47.957382,4.14,7.639341
279,840,2012-07-04 19:19:46.809900,3656514,122.4424,23.9537,24.2,90.83776,4.5,7.603688
280,840,2012-06-21 23:06:07.089900,3690515,121.5718,23.7113,11.5,20.815477,3.7,7.597541
281,840,2013-04-10 13:11:17.390000,3014316,121.691,23.817,2.3,16.835197,3.5,7.589532
282,840,2013-03-12 09:03:45.059900,3081584,121.8264,24.3578,55.6,58.325168,4.4,7.587542
283,840,2012-07-20 16:22:56.950000,3617278,121.6532,23.9713,10.9,13.252932,3.5,7.580988
284,840,2012-06-13 08:22:21.160000,3708684,121.248,24.717,12.8,96.150966,4.5,7.576464
285,840,2013-04-10 13:11:17.390000,3014317,121.691,23.817,2.3,16.835197,3.49,7.574532
286,840,2012-06-13 08:22:21.029900,3708682,121.2691,24.7423,12.7,98.177466,4.5,7.558769
287,840,2012-06-18 13:32:03.069900,3695974,121.5715,23.6693,0.1,25.463001,3.7,7.538174
288,840,2012-08-16 02:10:35.079900,3555855,121.52,23.742,8.86,17.573355,3.55,7.536927
289,840,2012-04-29 07:08:24.199800,3823699,122.11,23.718,13.9,60.289308,4.2,7.517027
290,840,2012-06-18 13:32:03.069900,3695975,121.5715,23.6693,0.0724,25.463001,3.68,7.508177
291,840,2012-11-23 22:03:47.819900,3332768,121.8383,23.8136,32.3,30.690263,4.0,7.5022
292,840,2012-12-11 04:35:53.429800,3293224,121.618,23.949,6.8,8.912807,3.2,7.50074
293,840,2012-09-05 03:45:28.140000,3506720,122.4107,23.9922,14.3,88.019625,4.4,7.499527
294,840,2012-05-30 07:25:43.259900,3744995,121.391,23.114,10.0,88.632978,4.4,7.499316
295,840,2013-01-21 23:02:55.950000,3209790,121.7673,23.9883,11.9,24.20793,3.7,7.488087
296,840,2012-12-11 04:35:53.429800,3293225,121.618,23.949,6.81,8.912807,3.19,7.48527
297,840,2012-04-29 07:08:25.379800,3823700,122.0948,23.6969,25.1,59.673418,4.2,7.47769
298,840,2012-09-05 03:45:28.140000,3506721,122.4107,23.9922,14.3304,88.019625,4.38,7.469479
299,840,2012-08-16 02:10:35.079900,3555854,121.52,23.742,8.9,17.573355,3.5,7.461132
300,840,2012-06-14 19:32:10.650000,3707277,121.495,23.736,6.5,18.83466,3.5,7.451216
301,840,2013-03-27 03:30:01.829900,3045952,121.0099,23.9288,15.6214,55.092371,4.11,7.449232
302,840,2012-09-05 03:45:30.289900,3506722,122.422,24.047,29.5,90.064379,4.4,7.446635
303,840,2012-06-19 23:42:49.089900,3694713,121.5229,23.6741,3.847,25.003644,3.63,7.438832
304,840,2012-05-30 07:25:43.229800,3744993,121.0378,23.1743,6.7,95.926586,4.4,7.434009
305,840,2012-06-14 18:28:09.169800,3707092,121.5649,23.6935,8.7,22.730128,3.6,7.427423
306,840,2012-06-14 17:09:30.859800,3706771,121.6204,23.6761,5.0794,25.617927,3.63,7.411166
307,840,2013-03-20 07:22:01.450000,3062463,121.986,24.378,10.0,69.316389,4.2,7.409382
308,840,2012-06-19 23:42:49.089900,3694712,121.5229,23.6741,3.8,25.003644,3.6,7.394076
309,840,2012-06-14 19:32:10.650000,3707278,121.495,23.736,6.48,18.83466,3.46,7.3915
310,840,2013-03-19 02:50:03.160000,3064470,121.7334,23.9208,10.4,18.741881,3.5,7.387792
311,840,2013-03-06 22:37:24.500000,3102171,122.12,24.61,71.2,98.013182,4.5,7.383392
312,840,2013-01-03 14:37:38.679800,3245604,121.8152,23.9602,4.2643,27.762636,3.65,7.377951
313,840,2013-03-27 02:05:26.319900,3045735,121.08,23.904,19.7,47.866755,4.0,7.371976
314,840,2013-03-13 03:51:55.569900,3078390,121.8396,24.1712,11.2,42.265472,3.9,7.368555
315,840,2012-09-05 03:47:16.250000,3506727,122.35,24.0108,19.128,82.184321,4.28,7.367511
316,840,2013-04-12 00:49:19.299900,3007727,121.7787,23.8023,5.7,25.480974,3.6,7.366362
317,840,2012-06-14 17:09:30.859800,3706770,121.6204,23.6761,5.1,25.617927,3.6,7.366032
318,840,2012-12-06 16:48:14.750000,3304823,121.6223,23.8064,29.851,12.470399,3.72,7.360222
319,840,2013-01-12 12:34:17.869900,3225627,122.3505,23.992,32.8,81.946218,4.3,7.358406
320,840,2013-03-19 02:50:03.160000,3064471,121.7334,23.9208,10.3721,18.741881,3.48,7.35834
321,840,2013-03-27 02:05:26.319900,3045736,121.08,23.904,19.67,47.866755,3.99,7.357168
322,840,2012-06-17 09:10:14.720000,3698100,121.498,23.718,8.65,20.670595,3.5,7.349213
323,840,2012-09-04 02:57:54.670000,3509130,122.4638,23.9124,14.6123,92.82732,4.33,7.349018
324,840,2012-06-17 09:10:14.720000,3698099,121.498,23.718,8.7,20.670595,3.5,7.348464
325,840,2013-03-20 07:22:01.169800,3062461,121.9754,24.4447,11.0,74.548487,4.2,7.345768
326,840,2012-06-14 16:53:21.440000,3706716,121.5649,23.6675,8.2,25.616093,3.6,7.340607
327,840,2012-06-15 02:52:27.859800,3702431,121.5838,23.679,11.7,24.528062,3.6,7.33164
328,840,2013-03-07 03:39:35.069900,3095630,121.419,24.315,7.94,48.311898,3.94,7.330317
329,840,2012-12-06 16:48:14.750000,3304822,121.6223,23.8064,29.9,12.470399,3.7,7.329009
330,840,2013-01-12 12:34:17.989900,3225629,122.37,24.028,35.4,84.495081,4.3,7.326105
331,840,2013-02-17 01:37:05.910000,3141030,121.443,24.32,6.26,48.236146,3.93,7.321001
332,840,2013-03-07 07:57:14.109800,3096610,121.4744,24.3527,5.161,51.205364,3.96,7.316979
333,840,2013-01-12 12:34:17.869900,3225628,122.3505,23.992,32.7722,81.946218,4.27,7.313507
334,840,2013-03-13 03:51:55.569900,3078391,121.8396,24.1712,11.2167,42.265472,3.86,7.30847
335,840,2013-04-12 00:49:19.299900,3007728,121.7787,23.8023,5.7326,25.480974,3.56,7.306125
336,840,2013-01-03 14:37:38.679800,3245603,121.8152,23.9602,4.3,27.762636,3.6,7.302783
337,840,2013-02-17 01:37:05.910000,3141029,121.443,24.32,6.3,48.236146,3.9,7.275909
338,840,2013-03-07 03:39:35.069900,3095629,121.419,24.315,7.9,48.311898,3.9,7.270432
339,840,2012-08-15 00:28:19.829900,3558058,121.5427,23.7324,9.5,18.377786,3.4,7.268563
340,840,2012-05-23 11:30:17.609800,3763841,121.889,24.2102,4.5,48.869356,3.9,7.26826
341,840,2012-05-25 01:29:19.239900,3757574,122.3406,23.9136,25.1,80.308069,4.2,7.250004
342,840,2012-06-14 17:37:49.099900,3706912,121.615,23.6868,6.4,24.323358,3.5,7.248881
343,840,2012-06-14 04:45:51.359800,3705169,121.6231,23.6808,2.3,25.194895,3.5,7.243771
344,840,2013-02-07 11:43:16.079900,3166863,121.4433,23.7284,21.7,21.752765,3.6,7.224995
345,840,2013-03-13 01:00:20.190000,3078144,121.4742,24.3506,8.0,50.97766,3.9,7.224674
346,840,2013-03-07 04:52:43.179800,3096014,121.4419,24.2841,8.7876,44.385586,3.82,7.218818
347,840,2012-06-14 16:16:27.149800,3706511,121.488,23.72,7.2,20.746277,3.4,7.21673
348,840,2012-06-27 09:59:52.000000,3673669,121.5689,23.6667,5.8,25.73084,3.5,7.207568
349,840,2012-10-02 13:42:09.650000,3446715,121.7038,23.6208,40.4,34.484368,3.9,7.199546
350,840,2012-06-14 21:12:28.199800,3707578,121.511,23.743,7.0,17.651178,3.3,7.193018
351,840,2013-04-01 06:18:29.039900,3033742,121.051,23.883,16.9,50.839178,3.9,7.192083
352,840,2012-08-29 06:57:07.089900,3525329,121.589,23.77,6.3,14.701164,3.2,7.192075
353,840,2012-07-23 11:31:59.859800,3609933,121.7214,23.9851,32.4,19.886303,3.7,7.190065
354,840,2013-03-07 04:52:43.179800,3096013,121.4419,24.2841,8.8,44.385586,3.8,7.188772
355,840,2012-06-14 16:21:09.309900,3706539,121.511,23.703,5.6,22.00419,3.4,7.187734
356,840,2012-06-14 16:16:27.149800,3706512,121.488,23.72,7.17,20.746277,3.38,7.187118
357,840,2012-08-29 06:57:07.089900,3525330,121.589,23.77,6.26,14.701164,3.19,7.177929
358,840,2012-06-14 21:12:28.199800,3707579,121.511,23.743,7.04,17.651178,3.29,7.177342
359,840,2012-06-18 07:51:41.630000,3695428,121.537,23.701,7.3,21.895887,3.4,7.173501
360,840,2012-11-13 06:11:51.009900,3352829,121.4884,24.3852,4.1,54.597218,3.9,7.173217
361,840,2012-05-16 08:19:28.480000,3781025,121.4986,24.3886,5.7,54.86317,3.9,7.166775
362,840,2012-05-16 08:19:28.480000,3781026,121.4986,24.3886,5.7305,54.86317,3.9,7.166726
363,840,2013-04-01 06:18:29.039900,3033743,121.051,23.883,16.866,50.839178,3.88,7.162257
364,840,2012-11-13 06:11:51.009900,3352830,121.4884,24.3852,4.0582,54.597218,3.89,7.158266
365,840,2013-03-27 02:11:42.799900,3045752,121.024,23.888,16.6,53.568012,3.9,7.152367
366,840,2012-07-27 17:59:35.229800,3600861,121.6325,23.4737,30.5,47.854215,3.9,7.142107
367,840,2013-03-02 15:01:20.869900,3110775,121.4053,24.0894,62.4,25.956723,4.0,7.14032
368,840,2012-06-13 08:22:21.029900,3708683,121.2691,24.7423,12.7451,98.177466,4.22,7.138718
369,840,2012-05-25 01:29:16.519900,3757573,122.488,23.901,10.0,95.277621,4.2,7.13726
370,840,2012-06-17 15:48:04.179800,3698956,121.5924,23.6452,6.6347,28.373131,3.51,7.136065
371,840,2012-12-06 18:56:40.710000,3305029,121.5666,23.5678,31.6,36.697293,3.8,7.129811
372,840,2012-06-18 07:51:41.630000,3695429,121.537,23.701,7.33,21.895887,3.37,7.128143
373,840,2012-05-26 20:43:52.630000,3757085,121.6386,23.8963,33.3,8.927201,3.6,7.12497
374,840,2012-06-15 07:50:10.660000,3702872,121.52,23.697,7.03,22.514731,3.38,7.124664
375,840,2012-06-17 15:48:04.179800,3698955,121.5924,23.6452,6.6,28.373131,3.5,7.1213
376,840,2013-03-18 21:07:37.259900,3068307,121.6524,24.0207,30.1,17.153132,3.6,7.120732
377,840,2012-06-14 16:21:09.309900,3706540,121.511,23.703,5.56,22.00419,3.35,7.11311
378,840,2012-06-14 20:21:33.109800,3707443,121.5641,23.6959,10.6,22.458746,3.4,7.109887
379,840,2013-03-12 09:03:45.059900,3081585,121.8264,24.3578,55.5911,58.325168,4.08,7.107608
380,840,2012-06-17 07:34:18.029900,3697916,121.5925,23.6777,10.5581,24.807253,3.44,7.098541
381,840,2012-06-18 18:03:49.950000,3696480,121.5357,23.6538,12.7,27.142763,3.5,7.096714
382,840,2012-11-21 22:37:50.630000,3337196,122.3593,24.0134,15.9,83.161811,4.1,7.09456
383,840,2013-03-27 02:11:42.799900,3045753,121.024,23.888,16.57,53.568012,3.86,7.092504
384,840,2012-08-16 14:49:55.089900,3556933,121.514,23.739,6.02,18.018541,3.23,7.087603
385,840,2012-08-08 22:21:01.349900,3575699,121.5593,23.8078,50.0,10.012602,3.8,7.084985
386,840,2012-07-17 18:48:24.829900,3624087,121.6465,23.9681,13.1,12.498794,3.2,7.084352
387,840,2012-08-11 19:31:13.509900,3568891,121.7184,24.09,33.1,27.349983,3.7,7.084326
388,840,2012-06-14 15:17:49.819900,3706377,121.5639,23.6942,12.1,22.64623,3.4,7.080942
389,840,2012-06-14 20:22:30.099900,3707445,121.518,23.735,7.7,18.37564,3.25,7.07626
390,840,2012-12-31 07:51:42.920000,3251473,120.9269,23.4512,4.2806,80.62051,4.06,7.075886
391,840,2013-03-07 11:02:19.819900,3097255,121.4386,24.3567,5.2567,52.313882,3.81,7.073403
392,840,2012-06-14 16:49:04.429800,3706690,121.504,23.719,7.9,20.412299,3.3,7.069599
393,840,2012-06-18 17:49:51.779900,3696459,121.5742,23.6744,7.8,24.922636,3.4,7.06623
394,840,2012-12-11 04:36:08.789900,3293226,121.61,23.963,9.2,9.446521,3.0,7.059758
395,840,2013-03-07 11:02:19.819900,3097254,121.4386,24.3567,5.3,52.313882,3.8,7.058331
396,840,2012-11-05 13:41:12.150000,3370598,121.411,23.764,11.08,20.556903,3.33,7.058323
397,840,2013-02-16 22:37:32.119800,3145864,121.6707,24.0064,33.1,17.177489,3.6,7.056774
398,840,2012-06-18 18:03:49.950000,3696481,121.5357,23.6538,12.7321,27.142763,3.47,7.05132
399,840,2013-03-04 13:16:37.579900,3105944,121.6483,23.7955,34.6,15.066253,3.6,7.046444
400,840,2013-03-25 05:21:33.729800,3051365,121.7238,24.0041,31.3,21.202699,3.6,7.044893
401,840,2012-08-16 14:49:55.089900,3556932,121.514,23.739,6.0,18.018541,3.2,7.042893
402,840,2012-06-17 07:34:18.029900,3697915,121.5925,23.6777,10.6,24.807253,3.4,7.038012
403,840,2012-11-21 22:37:50.630000,3337197,122.3593,24.0134,15.8732,83.161811,4.06,7.034611
404,840,2012-07-04 19:19:46.809900,3656515,122.4424,23.9537,24.1686,90.83776,4.12,7.033763
405,840,2012-12-11 04:36:08.789900,3293227,121.61,23.963,9.17,9.446521,2.98,7.031137
406,840,2012-12-16 15:30:22.690000,3283716,121.542,24.106,17.84,23.200398,3.44,7.02726
407,840,2012-06-14 16:49:04.429800,3706691,121.504,23.719,7.88,20.412299,3.27,7.024885
408,840,2013-03-27 02:17:46.700000,3045766,121.03,23.889,17.07,52.955827,3.81,7.02424
409,840,2013-03-09 09:15:08.710000,3090406,121.473,23.938,17.54,9.099831,3.21,7.023425
410,840,2013-04-15 05:57:10.559900,3000591,121.4824,24.3022,7.3,45.532062,3.7,7.022343
411,840,2012-12-13 11:26:39.119800,3289615,121.0566,23.9995,19.3,51.486135,3.8,7.019517
412,840,2012-05-31 06:58:18.839900,3742234,121.4885,24.3852,7.2,54.596042,3.8,7.018189
413,840,2012-06-14 08:23:02.180000,3705542,121.528,23.71,10.0,20.978693,3.3,7.017521
414,840,2012-06-14 08:23:02.180000,3705543,121.528,23.71,10.0,20.978693,3.3,7.017521
415,840,2012-11-05 13:41:12.150000,3370597,121.411,23.764,11.1,20.556903,3.3,7.012969
416,840,2012-04-29 07:08:25.379800,3823701,122.0948,23.6969,25.0935,59.673418,3.89,7.012724
417,840,2013-01-27 19:35:21.069900,3196995,122.4492,23.9131,17.7,91.344577,4.1,7.012626
418,840,2013-01-27 19:35:21.069900,3196996,122.4492,23.9131,17.7132,91.344577,4.1,7.012603
419,840,2013-03-09 09:15:08.710000,3090405,121.473,23.938,17.5,9.099831,3.2,7.009987
420,840,2013-03-27 02:17:46.700000,3045765,121.03,23.889,17.1,52.955827,3.8,7.009097
421,840,2012-06-04 02:07:26.269900,3731168,122.084,23.4139,19.4,76.426569,4.0,7.006393
422,840,2012-05-31 06:58:18.839900,3742235,121.4885,24.3852,7.2432,54.596042,3.79,7.0031
423,840,2013-02-20 15:20:28.739900,3135424,121.4991,23.2101,20.5,76.617943,4.0,7.001311
424,840,2012-06-14 20:22:30.099900,3707444,121.518,23.735,7.7,18.37564,3.2,7.00126
425,913,2013-03-14 09:09:23.329900,3076455,-122.786167,38.812333,1.343,30.363787,4.44,8.494439
426,913,2013-03-14 09:09:24.829900,3076456,-122.8444,38.7701,10.0,29.887803,4.1,7.952928
427,913,2013-03-14 09:09:24.829900,3076457,-122.8444,38.7701,10.0,29.887803,4.1,7.952928
428,913,2013-03-14 09:10:09.470000,3076459,-122.797333,38.827,2.63,28.624281,3.95,7.80788
429,913,2013-03-14 09:10:09.470000,3076458,-122.797,38.827,3.5,28.647902,3.9,7.72938
430,913,2013-03-14 09:10:09.470000,3076460,-122.797,38.827,3.5,28.647902,3.9,7.72938
431,913,2013-07-14 22:40:37.670000,2772625,-122.794667,38.808167,2.716,30.059561,3.7,7.390504
432,913,2013-07-14 22:40:37.509900,2772624,-122.7826,38.8045,2.7,31.135432,3.7,7.360237
433,913,2013-08-28 04:43:05.049900,2662082,-122.7125,38.762,1.072,38.832954,3.76,7.261268
434,913,2013-07-18 01:16:10.240000,2759657,-122.8185,38.808833,1.12,28.415335,3.5,7.14222
435,932,2013-05-01 21:03:23.279900,2958531,-124.383833,40.297,8.559,43.750022,3.86,7.291732
436,932,2013-05-01 21:03:21.910000,2958530,-124.3745,40.3471,1.1,38.318389,3.7,7.182828
437,841,2012-06-06 01:08:35.659800,3725678,121.5197,22.3778,29.4,61.653281,5.7,9.681103
438,841,2012-06-06 01:08:35.659800,3725679,121.5197,22.3778,29.4346,61.653281,5.62,9.560914
439,841,2012-06-06 01:08:35.519900,3725677,121.428,22.357,24.3,56.586892,5.5,9.471067
440,841,2012-11-20 17:08:59.789900,3338811,121.454,22.339,17.7,59.857506,5.2,9.009358
441,841,2012-11-20 17:09:01.799900,3338813,121.4578,22.4098,29.3926,54.531498,5.1,8.865939
442,841,2012-11-20 17:09:01.799900,3338812,121.4578,22.4098,29.4,54.531498,5.1,8.86589
443,841,2012-09-04 20:00:18.629800,3511032,121.1074,22.1918,17.6,61.091405,5.0,8.693412
